年份,縣市,鄉鎮市區,里別,實體獨立門牌數,實體街區真實消費產值(百萬元),台電低壓營業用電量指數,電信人潮與停留時長指數,店面空置與業態降級率(%),地表真實街景狀態,存續營利事業累積家數,該年新設家數,開立發票店家數,登記資本總額(元),登記資本總額(萬元),平均資本額(元),申報體系推估銷售額(千元)
2014,花蓮縣,花蓮市,國威里,130,1411.8,161.6,178.5,3.2,三中商圈黃金鼎盛期，大禹街服飾與名產匯聚，夜間燈火通明,137,12,65,483003000,48300.3,3525569,1371740.2
2014,花蓮縣,花蓮市,國安里,70,142.7,103.6,52.2,7.1,國安里常民生活與社區商業,81,2,43,202476000,20247.6,2499703,861498.1
2014,花蓮縣,花蓮市,國富里,239,447.7,117.7,69.1,7.5,國富里常民生活與社區商業,256,11,126,346211900,34621.2,1352390,2575497.0
2014,花蓮縣,花蓮市,國強里,49,116.8,101.9,50.1,7.1,國強里常民生活與社區商業,52,6,39,180804000,18080.4,3477000,699564.3
2014,花蓮縣,花蓮市,國慶里,76,165.1,104.1,52.8,6.7,國慶里常民生活與社區商業,80,5,52,2550538745,255053.9,31881734,1158043.1
2014,花蓮縣,花蓮市,國治里,85,159.6,104.9,53.7,7.9,國治里常民生活與社區商業,94,5,45,95525400,9552.5,1016227,927342.0
2014,花蓮縣,花蓮市,國盛里,132,265.2,108.8,58.4,10.7,國盛里常民生活與社區商業,149,9,79,394342000,39434.2,2646590,1585247.4
2014,花蓮縣,花蓮市,國福里,23,44.7,99.7,47.5,6.7,國福里常民生活與社區商業,24,2,13,18327000,1832.7,763625,255166.2
2014,花蓮縣,花蓮市,國聯里,222,505.1,116.3,67.4,9.9,國聯里常民生活與社區商業,265,12,164,1921218840,192121.9,7249882,3210697.5
2014,花蓮縣,花蓮市,國興里,111,193.6,107.0,56.3,7.1,國興里常民生活與社區商業,114,8,51,224295800,22429.6,1967507,1088643.7
2014,花蓮縣,花蓮市,國華里,78,140.2,104.3,53.0,6.7,國華里常民生活與社區商業,81,7,38,170404800,17040.5,2103762,796432.4
2014,花蓮縣,花蓮市,國裕里,197,449.1,114.2,64.9,7.9,國裕里常民生活與社區商業,227,17,146,1396268190,139626.8,6150961,2799301.5
2014,花蓮縣,花蓮市,國防里,34,65.7,100.6,48.6,6.3,國防里常民生活與社區商業,38,3,19,96596000,9659.6,2542000,389627.7
2014,花蓮縣,花蓮市,國風里,127,270.3,108.4,57.9,7.5,國風里常民生活與社區商業,141,9,84,260210800,26021.1,1845466,1606616.9
2014,花蓮縣,花蓮市,國魂里,95,191.1,105.7,54.7,7.5,國魂里常民生活與社區商業,102,11,57,862136300,86213.6,8452316,1169070.9
2014,花蓮縣,花蓮市,民主里,80,292.2,108.5,62.8,5.0,民主里常民生活與社區商業,87,7,12,134705000,13470.5,1548333,491376.4
2014,花蓮縣,花蓮市,民享里,73,152.9,103.9,52.5,7.9,民享里常民生活與社區商業,75,7,47,198931000,19893.1,2652413,888414.5
2014,花蓮縣,花蓮市,民勤里,80,151.4,104.5,53.2,7.1,民勤里常民生活與社區商業,86,3,43,206348000,20634.8,2399395,880807.8
2014,花蓮縣,花蓮市,民孝里,81,182.7,104.5,53.3,6.7,民孝里常民生活與社區商業,133,8,59,627596500,62759.6,4718770,1293107.7
2014,花蓮縣,花蓮市,民德里,47,92.3,101.7,49.9,7.1,民德里常民生活與社區商業,48,2,27,148046000,14804.6,3084291,531743.7
2014,花蓮縣,花蓮市,民心里,145,420.9,109.9,59.7,6.7,民心里常民生活與社區商業,166,7,155,2486445500,248644.6,14978587,2767215.6
2014,花蓮縣,花蓮市,民意里,43,85.0,101.4,49.5,6.3,民意里常民生活與社區商業,45,3,25,320334000,32033.4,7118533,509126.7
2014,花蓮縣,花蓮市,民政里,73,139.6,103.9,52.5,6.3,民政里常民生活與社區商業,80,5,40,212196848,21219.7,2652460,820975.7
2014,花蓮縣,花蓮市,民族里,70,73.0,59.0,30.2,12.0,尚未開放（原舊鐵路工務段/空地，夜市在南濱與自強）,75,1,30,383966350,38396.6,5119551,690717.3
2014,花蓮縣,花蓮市,民有里,8,20.0,98.5,46.0,6.3,民有里常民生活與社區商業,8,0,2,1165000,116.5,145625,55493.2
2014,花蓮縣,花蓮市,民樂里,11,21.0,98.7,46.3,6.3,民樂里常民生活與社區商業,11,0,6,31497000,3149.7,2863363,119319.8
2014,花蓮縣,花蓮市,民權里,13,24.6,98.9,46.5,6.3,民權里常民生活與社區商業,13,1,7,25694000,2569.4,1976461,138955.5
2014,花蓮縣,花蓮市,民治里,2,20.0,98.0,45.4,6.3,民治里常民生活與社區商業,2,1,0,70000,7.0,35000,7605.6
2014,花蓮縣,花蓮市,民生里,177,584.4,108.5,62.8,5.0,民生里常民生活與社區商業,189,10,69,339913000,33991.3,1798481,1607893.0
2014,花蓮縣,花蓮市,民立里,36,86.5,100.8,48.8,6.7,民立里常民生活與社區商業,44,1,29,216610140,21661.0,4922957,547028.8
2014,花蓮縣,花蓮市,民運里,101,169.7,106.2,55.3,7.5,民運里常民生活與社區商業,109,5,43,360574000,36057.4,3308018,980545.9
2015,花蓮縣,花蓮市,主信里,50,100.9,103.2,51.0,6.8,主信里常民生活與社區商業,57,4,29,112172000,11217.2,1967929,588073.8
2015,花蓮縣,花蓮市,主力里,170,1273.1,155.0,145.0,6.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺,178,13,105,403058000,40305.8,2264370,2021144.6
2015,花蓮縣,花蓮市,主勤里,75,142.6,105.2,53.5,7.2,主勤里常民生活與社區商業,78,5,39,80257000,8025.7,1028935,790320.6
2015,花蓮縣,花蓮市,主和里,112,220.3,108.3,57.2,6.8,主和里常民生活與社區商業,120,5,62,204926500,20492.6,1707720,1247394.1
2015,花蓮縣,花蓮市,主商里,89,590.2,155.0,145.0,6.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺,94,2,44,1113851000,111385.1,11849478,996308.1
2015,花蓮縣,花蓮市,主學里,89,160.9,106.4,54.9,9.6,主學里常民生活與社區商業,94,2,42,156046000,15604.6,1660063,894683.7
2015,花蓮縣,花蓮市,主安里,81,155.8,105.8,54.1,8.4,主安里常民生活與社區商業,89,7,43,261739000,26173.9,2940887,896639.1
2015,花蓮縣,花蓮市,主工里,73,497.4,155.0,145.0,6.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺,78,2,38,217313000,21731.3,2786064,788785.0
2015,花蓮縣,花蓮市,主權里,182,372.1,114.2,64.2,9.2,主權里常民生活與社區商業,198,9,108,354832000,35483.2,1792080,2130786.6
2015,花蓮縣,花蓮市,主睦里,71,123.5,104.9,53.1,7.2,主睦里常民生活與社區商業,76,4,31,143389000,14338.9,1886697,687771.1
2015,花蓮縣,花蓮市,主義里,23,36.0,100.9,48.3,6.4,主義里常民生活與社區商業,24,2,8,6616000,661.6,275666,191729.3
2015,花蓮縣,花蓮市,主計里,59,101.2,103.9,51.9,6.8,主計里常民生活與社區商業,65,5,25,173241000,17324.1,2665246,573359.3
2015,花蓮縣,花蓮市,主農里,119,232.4,108.9,57.9,7.2,主農里常民生活與社區商業,124,10,65,180151900,18015.2,1452837,1298112.2
2015,花蓮縣,花蓮市,國光里,70,124.6,104.8,53.0,6.8,國光里常民生活與社區商業,73,6,32,69630000,6963.0,953835,682970.4
2015,花蓮縣,花蓮市,國威里,142,968.0,155.0,145.0,6.0,東大門夜市開幕，晚間 6 點後人潮首度出現外流分水嶺,149,12,74,486562000,48656.2,3265516,1530125.0
2015,花蓮縣,花蓮市,國安里,73,154.5,105.1,53.3,7.2,國安里常民生活與社區商業,84,3,46,203486000,20348.6,2422452,910478.9
2015,花蓮縣,花蓮市,國富里,252,481.1,120.0,71.2,7.6,國富里常民生活與社區商業,270,14,132,355281900,35528.2,1315858,2704422.6
2015,花蓮縣,花蓮市,國強里,51,123.2,103.2,51.1,7.2,國強里常民生活與社區商業,55,3,40,188964000,18896.4,3435709,724117.1
2015,花蓮縣,花蓮市,國慶里,84,187.6,106.0,54.4,6.8,國慶里常民生活與社區商業,89,9,58,2551078745,255107.9,28663806,1267286.3
2015,花蓮縣,花蓮市,國治里,91,170.5,106.6,55.1,8.0,國治里常民生活與社區商業,100,6,46,96588400,9658.8,965884,962727.1
2015,花蓮縣,花蓮市,國盛里,136,284.5,110.3,59.6,10.8,國盛里常民生活與社區商業,154,5,84,399692000,39969.2,2595402,1667175.4
2015,花蓮縣,花蓮市,國福里,26,54.3,101.2,48.6,6.8,國福里常民生活與社區商業,27,3,16,18630000,1863.0,690000,304090.4
2015,花蓮縣,花蓮市,國聯里,240,563.8,119.0,70.0,10.0,國聯里常民生活與社區商業,288,23,180,2093911840,209391.2,7270527,3511912.9
2015,花蓮縣,花蓮市,國興里,121,226.4,109.1,58.1,7.2,國興里常民生活與社區商業,125,11,61,234708800,23470.9,1877670,1256276.7
2015,花蓮縣,花蓮市,國華里,85,157.4,106.1,54.5,6.8,國華里常民生活與社區商業,88,7,42,177422606,17742.3,2016165,873593.8
2015,花蓮縣,花蓮市,國裕里,205,485.9,116.1,66.5,8.0,國裕里常民生活與社區商業,238,11,156,1429368190,142936.8,6005748,2968749.5
2015,花蓮縣,花蓮市,國防里,34,67.2,101.8,49.4,6.4,國防里常民生活與社區商業,38,0,19,96596000,9659.6,2542000,389627.7
2015,花蓮縣,花蓮市,國風里,136,294.2,110.3,59.6,7.6,國風里常民生活與社區商業,151,10,89,263415800,26341.6,1744475,1707373.3
2015,花蓮縣,花蓮市,國魂里,104,213.2,107.7,56.4,7.6,國魂里常民生活與社區商業,111,9,62,864766300,86476.6,7790687,1265981.3
2015,花蓮縣,花蓮市,民主里,151,735.1,110.0,95.0,6.5,民主里常民生活與社區商業,159,72,13,138205000,13820.5,869213,777756.4
2015,花蓮縣,花蓮市,民享里,76,159.1,105.3,53.6,8.0,民享里常民生活與社區商業,78,3,47,199411000,19941.1,2556551,899852.9
2015,花蓮縣,花蓮市,民勤里,84,158.4,106.0,54.4,7.2,民勤里常民生活與社區商業,90,4,43,206698000,20669.8,2296644,896035.8
2015,花蓮縣,花蓮市,民孝里,87,200.0,106.2,54.7,6.8,民孝里常民生活與社區商業,139,6,63,630096500,63009.6,4533068,1366107.7
2015,花蓮縣,花蓮市,民德里,47,94.4,102.9,50.7,7.2,民德里常民生活與社區商業,48,0,27,148046000,14804.6,3084291,531743.7
2015,花蓮縣,花蓮市,民心里,147,436.2,111.2,60.7,6.8,民心里常民生活與社區商業,168,2,157,2488445500,248844.6,14812175,2799975.6
2015,花蓮縣,花蓮市,民意里,46,93.5,102.8,50.6,6.4,民意里常民生活與社區商業,48,3,27,321634000,32163.4,6700708,545630.7
2015,花蓮縣,花蓮市,民政里,79,161.8,105.6,53.9,6.4,民政里常民生活與社區商業,90,10,47,252856848,25285.7,2809520,949728.5
2015,花蓮縣,花蓮市,民族里,76,820.0,190.0,160.0,3.5,東大門國際觀光夜市正式啟用！400 攤進駐，成為夜間觀光心臟,81,6,35,394369350,39436.9,4868757,776849.5
2015,花蓮縣,花蓮市,民有里,8,20.0,99.7,46.8,6.4,民有里常民生活與社區商業,8,0,2,1165000,116.5,145625,55493.2
2015,花蓮縣,花蓮市,民樂里,11,21.5,99.9,47.1,6.4,民樂里常民生活與社區商業,11,0,6,31497000,3149.7,2863363,119319.8
2015,花蓮縣,花蓮市,民權里,13,25.2,100.1,47.3,6.4,民權里常民生活與社區商業,13,0,7,25694000,2569.4,1976461,138955.5
2015,花蓮縣,花蓮市,民治里,2,20.0,99.2,46.2,6.4,民治里常民生活與社區商業,2,0,0,70000,7.0,35000,7605.6
2015,花蓮縣,花蓮市,民生里,192,1079.8,110.0,95.0,6.5,民生里常民生活與社區商業,205,16,74,344850000,34485.0,1682195,1731588.0
2015,花蓮縣,花蓮市,民立里,39,98.9,102.2,49.9,6.8,民立里常民生活與社區商業,48,4,33,246510140,24651.0,5135627,614620.8
2015,花蓮縣,花蓮市,民運里,107,182.8,107.9,56.7,7.6,民運里常民生活與社區商業,116,7,45,369261000,36926.1,3183284,1032840.9
2016,花蓮縣,花蓮市,主信里,54,110.8,104.7,52.2,6.9,主信里常民生活與社區商業,61,4,31,122525000,12252.5,2008606,629102.0
2016,花蓮縣,花蓮市,主力里,179,1152.2,145.0,125.0,10.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,187,9,110,408437000,40843.7,2184155,2118275.0
2016,花蓮縣,花蓮市,主勤里,81,155.2,107.0,54.9,7.3,主勤里常民生活與社區商業,84,6,41,82559000,8255.9,982845,838304.7
2016,花蓮縣,花蓮市,主和里,114,231.0,109.7,58.2,6.9,主和里常民生活與社區商業,123,3,64,205706500,20570.6,1672410,1283856.5
2016,花蓮縣,花蓮市,主商里,90,517.5,145.0,125.0,10.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,95,1,45,1114099000,111409.9,11727357,1012627.9
2016,花蓮縣,花蓮市,主學里,96,178.8,108.2,56.4,9.7,主學里常民生活與社區商業,103,9,46,160587000,16058.7,1559097,979247.0
2016,花蓮縣,花蓮市,主安里,89,176.4,107.6,55.7,8.5,主安里常民生活與社區商業,98,9,48,264809000,26480.9,2702132,993584.7
2016,花蓮縣,花蓮市,主工里,80,454.0,145.0,125.0,10.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,85,7,39,242998000,24299.8,2858800,829939.8
2016,花蓮縣,花蓮市,主權里,188,391.8,115.9,65.6,9.3,主權里常民生活與社區商業,204,6,111,364791000,36479.1,1788191,2191883.3
2016,花蓮縣,花蓮市,主睦里,75,131.9,106.5,54.3,7.3,主睦里常民生活與社區商業,80,4,32,144617000,14461.7,1807712,715569.4
2016,花蓮縣,花蓮市,主義里,26,43.6,102.4,49.4,6.5,主義里常民生活與社區商業,28,4,10,9266000,926.6,330928,232141.3
2016,花蓮縣,花蓮市,主計里,63,107.1,105.5,53.1,6.9,主計里常民生活與社區商業,69,4,25,173431000,17343.1,2513492,588574.5
2016,花蓮縣,花蓮市,主農里,124,248.1,110.5,59.2,7.3,主農里常民生活與社區商業,129,5,68,180544900,18054.5,1399572,1354643.6
2016,花蓮縣,花蓮市,國光里,77,141.7,106.6,54.5,6.9,國光里常民生活與社區商業,82,9,36,74670000,7467.0,910609,767573.6
2016,花蓮縣,花蓮市,國威里,151,889.3,145.0,125.0,10.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,159,10,79,491328000,49132.8,3090113,1631006.2
2016,花蓮縣,花蓮市,國安里,76,166.6,106.5,54.4,7.3,國安里常民生活與社區商業,88,4,49,209606000,20960.6,2381886,963668.5
2016,花蓮縣,花蓮市,國富里,265,509.6,122.3,73.3,7.7,國富里常民生活與社區商業,285,15,135,356263900,35626.4,1250048,2799001.1
2016,花蓮縣,花蓮市,國強里,53,129.7,104.6,52.1,7.3,國強里常民生活與社區商業,57,2,41,189264000,18926.4,3320421,744241.1
2016,花蓮縣,花蓮市,國慶里,85,194.7,107.3,55.3,6.9,國慶里常民生活與社區商業,90,1,59,2553078745,255307.9,28367541,1283746.3
2016,花蓮縣,花蓮市,國治里,101,195.3,108.6,56.9,8.1,國治里常民生活與社區商業,111,11,52,97956400,9795.6,882490,1079636.5
2016,花蓮縣,花蓮市,國盛里,143,305.1,112.1,61.1,10.9,國盛里常民生活與社區商業,161,7,88,401945000,40194.5,2496552,1743955.6
2016,花蓮縣,花蓮市,國福里,27,58.4,102.5,49.5,6.9,國福里常民生活與社區商業,28,1,17,18830000,1883.0,672500,320406.4
2016,花蓮縣,花蓮市,國聯里,259,621.4,121.8,72.7,10.1,國聯里常民生活與社區商業,314,26,194,2165432840,216543.3,6896282,3791434.6
2016,花蓮縣,花蓮市,國興里,128,243.8,110.9,59.6,7.3,國興里常民生活與社區商業,134,9,64,235934800,23593.5,1760707,1328074.8
2016,花蓮縣,花蓮市,國華里,89,164.5,107.6,55.7,6.9,國華里常民生活與社區商業,92,4,42,177688606,17768.9,1931397,888815.1
2016,花蓮縣,花蓮市,國裕里,216,522.6,118.2,68.4,8.1,國裕里常民生活與社區商業,252,14,164,1451691190,145169.1,5760679,3123735.3
2016,花蓮縣,花蓮市,國防里,35,71.6,103.1,50.3,6.5,國防里常民生活與社區商業,39,1,20,96746000,9674.6,2480666,405939.7
2016,花蓮縣,花蓮市,國風里,144,314.0,112.2,61.2,7.7,國風里常民生活與社區商業,161,10,92,276148800,27614.9,1715209,1783891.9
2016,花蓮縣,花蓮市,國魂里,109,228.4,109.3,57.7,7.7,國魂里常民生活與社區商業,117,6,65,869826300,86982.6,7434412,1326686.1
2016,花蓮縣,花蓮市,民主里,346,1154.9,114.0,100.0,6.5,民主里常民生活與社區商業,356,197,15,145609000,14560.9,409014,1551948.7
2016,花蓮縣,花蓮市,民享里,78,170.4,106.7,54.6,8.1,民享里常民生活與社區商業,81,3,50,211011000,21101.1,2605074,949680.9
2016,花蓮縣,花蓮市,民勤里,88,173.5,107.5,55.6,7.3,民勤里常民生活與社區商業,94,4,47,212147001,21214.7,2256882,961671.8
2016,花蓮縣,花蓮市,民孝里,89,210.2,107.6,55.7,6.9,民孝里常民生活與社區商業,143,4,65,636201500,63620.2,4448961,1406796.1
2016,花蓮縣,花蓮市,民德里,52,112.9,104.5,52.0,7.3,民德里常民生活與社區商業,55,7,33,174526000,17452.6,3173200,635462.1
2016,花蓮縣,花蓮市,民心里,153,461.3,113.0,62.1,6.9,民心里常民生活與社區商業,175,7,162,2533943500,253394.4,14479677,2892715.5
2016,花蓮縣,花蓮市,民意里,51,108.1,104.5,51.9,6.5,民意里常民生活與社區商業,54,6,31,325552000,32555.2,6028740,618744.2
2016,花蓮縣,花蓮市,民政里,84,175.9,107.2,55.2,6.5,民政里常民生活與社區商業,95,5,50,270447848,27044.8,2846819,1007635.8
2016,花蓮縣,花蓮市,民族里,79,950.0,210.0,180.0,3.0,全台夜市券冠軍，年湧入逾 400 萬人次，晚間人潮極度飽和,84,3,36,395429350,39542.9,4707492,800834.3
2016,花蓮縣,花蓮市,民有里,10,20.0,101.0,47.8,6.5,民有里常民生活與社區商業,10,2,3,1375000,137.5,137500,75610.0
2016,花蓮縣,花蓮市,民樂里,12,24.8,101.2,48.0,6.5,民樂里常民生活與社區商業,12,1,7,31997000,3199.7,2666416,135659.8
2016,花蓮縣,花蓮市,民權里,14,28.6,101.4,48.2,6.5,民權里常民生活與社區商業,14,1,8,27694000,2769.4,1978142,155415.5
2016,花蓮縣,花蓮市,民治里,2,20.0,100.4,47.0,6.5,民治里常民生活與社區商業,2,0,0,70000,7.0,35000,7605.6
2016,花蓮縣,花蓮市,民生里,201,1152.9,114.0,100.0,6.5,民生里常民生活與社區商業,216,11,81,347833000,34783.3,1610337,1861126.6
2016,花蓮縣,花蓮市,民立里,41,106.9,103.6,50.9,6.9,民立里常民生活與社區商業,50,2,35,248510140,24851.0,4970202,647380.8
2016,花蓮縣,花蓮市,民運里,110,195.6,109.4,57.8,7.7,民運里常民生活與社區商業,120,4,48,372119000,37211.9,3100991,1085769.5
2017,花蓮縣,花蓮市,主信里,58,121.0,106.2,53.4,7.0,主信里常民生活與社區商業,66,5,33,122960000,12296.0,1863030,673136.8
2017,花蓮縣,花蓮市,主力里,184,1143.0,138.0,113.0,13.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,192,5,112,424017000,42401.7,2208421,2163521.4
2017,花蓮縣,花蓮市,主勤里,88,167.2,108.7,56.4,7.4,主勤里常民生活與社區商業,91,7,42,83029000,8302.9,912406,877442.3
2017,花蓮縣,花蓮市,主和里,121,248.6,111.5,59.7,7.0,主和里常民生活與社區商業,130,7,67,207426500,20742.6,1595588,1348094.1
2017,花蓮縣,花蓮市,主商里,96,505.0,138.0,113.0,13.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,101,6,46,1115395000,111539.5,11043514,1048031.6
2017,花蓮縣,花蓮市,主學里,103,195.3,110.0,57.9,9.8,主學里常民生活與社區商業,110,7,49,163247000,16324.7,1484063,1043559.8
2017,花蓮縣,花蓮市,主安里,94,189.0,109.2,57.0,8.6,主安里常民生活與社區商業,103,5,50,270259000,27025.9,2623873,1038020.7
2017,花蓮縣,花蓮市,主工里,84,436.0,138.0,113.0,13.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,89,4,40,244328000,24432.8,2745258,857746.2
2017,花蓮縣,花蓮市,主權里,204,427.4,118.4,68.0,9.4,主權里常民生活與社區商業,220,16,117,368199000,36819.9,1673631,2327955.9
2017,花蓮縣,花蓮市,主睦里,79,142.6,108.0,55.5,7.4,主睦里常民生活與社區商業,84,4,34,145120000,14512.0,1727619,755809.6
2017,花蓮縣,花蓮市,主義里,27,47.5,103.7,50.3,6.6,主義里常民生活與社區商業,29,1,11,9366000,936.6,322965,248449.3
2017,花蓮縣,花蓮市,主計里,63,113.4,106.7,53.9,7.0,主計里常民生活與社區商業,72,3,27,176633000,17663.3,2453236,625230.6
2017,花蓮縣,花蓮市,主農里,129,264.2,112.2,60.5,7.4,主農里常民生活與社區商業,136,7,71,203294900,20329.5,1494815,1420563.6
2017,花蓮縣,花蓮市,國光里,78,145.7,107.9,55.4,7.0,國光里常民生活與社區商業,83,1,36,74730000,7473.0,900361,771378.4
2017,花蓮縣,花蓮市,國威里,155,877.2,138.0,113.0,13.0,店家提早至 8 點打烊，大禹街服飾受電商衝擊首現招租潮,163,4,81,491878000,49187.8,3017656,1671250.2
2017,花蓮縣,花蓮市,國安里,85,190.8,108.5,56.1,7.4,國安里常民生活與社區商業,98,10,55,220819000,22081.9,2253255,1077565.5
2017,花蓮縣,花蓮市,國富里,273,538.3,124.2,74.9,7.8,國富里常民生活與社區商業,295,10,140,371148900,37114.9,1258131,2900691.9
